"Ano Enade",co_grupo,co_ies,codmunic_inep,Área,"Nome da IES","Sigla IES","Município (funcionamento do curso)","código UF",UF,cd_dep,Rede,cd_catad,"Dep. Administrativa",cd_orgac,co_regiao_habil,"n. alunos presentes Enade","Participantes Ingressantes","Participantes Concluintes","Média FG_Ing","Média FG_Conc","Média CE_Ing","Média CE_Conc","Média Geral Ing","Média Geral Conc",Conceito_Enade,Conceito_IDD,"Conceito Preliminar Curso","% avaliam bem o plano de ensino (resp. A)","% equipamentos disponíveis são suficientes (resp. A/B)","Número de Docentes","Docentes Doutores","Docentes Regime Parcial/Integral","% Docentes Doutores","% Docentes Regime Parcial/Integral",Nota_infra,Nota_pedag,Nota_regime,Nota_doutor,Termo_insumos,"Nota Enade","Nota IDD","CPC Contínuo"
2007,36,555,230301604400,FISIOTERAPIA,"Universidade de Fortaleza",UNIFOR,FORTALEZA,23,CE,2,Privada,5,Privada,1,2,109,71,38,"52,47887420654297","60,72368240356445","34,61549377441406","57,73684310913086","39,081336975097656","58,483551025390625",4,4,4,"0,8823529481887817","0,8529411554336548",81,11,28,"0,1358024626970291","0,34567901492118835","4,1782002449035645","4,411764621734619","1,7283949851989746","1,0384893417358398","2,436579942703247","3,3326303958892822","3,3116073608398438","3,0575084686279297"
2007,36,570,240401808102,FISIOTERAPIA,"Universidade Federal do Rio Grande do Norte",UFRN,NATAL,24,RN,1,Pública,1,Federal,1,2,16,0,16,,"53,59375",,"53,63750076293945",,"53,626564025878906",SC,3,SC,"0,7272727489471436","0,1818181872367859",32,17,32,"0,53125",1,"0,4278073310852051","3,6363637447357178",5,"4,0625",,,"2,1924006938934326",
2007,36,575,310703006200,FISIOTERAPIA,"Universidade Federal de Minas Gerais",UFMG,"BELO HORIZONTE",31,MG,1,Pública,1,Federal,1,2,32,19,13,"76,39473724365234","77,42308044433594","50,421051025390625","59,29230499267578","56,91447448730469","63,82499694824219",5,3,4,"0,375","0,5",105,79,105,"0,7523809671401978",1,"2,2058823108673096","1,875",5,5,"3,868354320526123","4,217835903167725","2,827883243560791","3,6960058212280273"
2007,36,576,311206536702,FISIOTERAPIA,"Universidade Federal de Juiz de Fora",UFJF,"JUIZ DE FORA",31,MG,1,Pública,1,Federal,1,2,45,26,19,"72,23076629638672","65,28947448730469","45,36153793334961","63,168418884277344","52,0788459777832","63,69868469238281",5,5,4,"0,375","0,6470588445663452",57,23,57,"0,4035087823867798",1,"3,027681589126587","1,875",5,"3,0856552124023438","3,2068305015563965","4,4709367752075195","3,9509451389312744","3,9357075691223145"
2007,36,579,250402207507,FISIOTERAPIA,"Universidade Federal da Paraíba",UFPB,"JOAO PESSOA",25,PB,1,Pública,1,Federal,1,2,1,1,0,,,,,,,SC,SC,SC,,,81,28,81,"0,34567901492118835",1,,,5,"2,643427848815918",,,,
2007,36,580,260501711606,FISIOTERAPIA,"Universidade Federal de Pernambuco",UFPE,RECIFE,26,PE,1,Pública,1,Federal,1,2,61,41,20,"67,13414764404297","69,67500305175781","46,1243896484375","60,52499771118164","51,3768310546875","62,8125",5,4,5,"0,29411765933036804","0,3333333432674408",98,67,98,"0,6836734414100647",1,"1,2745097875595093","1,4705884456634521",5,5,"3,6636083126068115","4,245986461639404","3,942256212234497","3,980154037475586"
2007,36,582,430301816907,FISIOTERAPIA,"Universidade Federal de Santa Maria",UFSM,"SANTA MARIA",43,RS,1,Pública,1,Federal,1,2,19,19,0,"70,7368392944336",,"60,05263137817383",,"62,72368240356445",,SC,SC,SC,,,38,17,38,"0,44736841320991516",1,,,5,"3,4210526943206787",,,,
2007,36,582,430602922400,FISIOTERAPIA,"Universidade Federal de Santa Maria",UFSM,URUGUAIANA,43,RS,1,Pública,1,Federal,1,2,30,30,0,"55,88333511352539",,"40,50666809082031",,"44,350833892822266",,SC,SC,SC,,,8,7,8,"0,875",1,,,5,5,,,,
2007,36,586,330601804557,FISIOTERAPIA,"Universidade Federal do Rio de Janeiro",UFRJ,"RIO DE JANEIRO",33,RJ,1,Pública,1,Federal,1,2,38,24,14,"58,14583206176758","67,85713958740234","41,650001525878906","69,25","45,77396011352539","68,90178680419922",5,5,5,"0,5","0,3076923191547394",28,13,28,"0,4642857015132904",1,"1,1312217712402344","2,5",5,"3,550420045852661","3,3629636764526367","4,627751350402832","4,007878303527832","4,062353134155273"
2007,36,591,351506348500,FISIOTERAPIA,"Universidade Federal de São Paulo",UNIFESP,SANTOS,35,SP,1,Pública,1,Federal,1,2,29,29,0,"69,79310607910156",,"43,958621978759766",,"50,41724395751953",,SC,SC,SC,,,32,30,32,"0,9375",1,,,5,5,,,,
2007,36,596,310301021605,FISIOTERAPIA,"Universidade Federal dos Vales do Jequitinhonha e Mucuri",UFVJM,DIAMANTINA,31,MG,1,Pública,1,Federal,1,2,42,23,19,"59,130435943603516","66,5","38,61304473876953","59,378944396972656","43,742393493652344","61,159210205078125",4,4,4,"0,3636363744735718","0,4166666567325592",17,5,17,"0,29411765933036804",1,"1,7401959896087646","1,8181819915771484",5,"2,2491350173950195","2,7339117527008057","3,7577321529388428","3,277151346206665","3,3064117431640625"
2007,36,597,310502270107,FISIOTERAPIA,"Universidade Federal do Triângulo Mineiro",UFTM,UBERABA,31,MG,1,Pública,1,Federal,1,2,18,18,0,"74,63888549804688",,"51,9555549621582",,"57,62638854980469",,SC,SC,SC,,,26,17,26,"0,6538461446762085",1,,,5,5,,,,
2007,36,605,351506148807,FISIOTERAPIA,"Universidade Municipal de São Caetano do Sul",IMES,"SAO CAETANO DO SUL",35,SP,1,Pública,3,Municipal,1,2,35,19,16,"36,894737243652344","38,75","30,02105140686035","48,39374923706055","31,739473342895508","45,982810974121094",2,1,2,"0,75",1,20,6,9,"0,30000001192092896","0,44999998807907104",5,"3,75","2,25","2,2941176891326904","2,9545180797576904","1,8953113555908203","0,8606981039047241","1,9026894569396973"
2007,36,608,351305113405,FISIOTERAPIA,"Escola Superior de Educação Física de Cruzeiro Prefeito Hamilton Vieira Mendes",ESEFIC,CRUZEIRO,35,SP,1,Pública,3,Municipal,4,2,21,21,0,"41,904762268066406",,"32,05714416503906",,"34,51905059814453",,SC,SC,SC,,,10,0,0,0,0,,,0,0,,,,
2007,36,609,410602304808,FISIOTERAPIA,"Universidade Estadual do Oeste do Paraná",UNIOESTE,CASCAVEL,41,PR,1,Pública,2,Estadual,1,2,27,23,4,"59,89130401611328","64,5","45,84347915649414","65,7249984741211","49,35543441772461","65,41874694824219",5,SC,SC,"0,3333333432674408","0,3333333432674408",41,7,41,"0,17073170840740204",1,"1,2745097875595093","1,6666667461395264",5,"1,3055953979492188","2,277764320373535","4,399887561798096",,"3,7632508277893066"
2007,36,610,330601804557,FISIOTERAPIA,"Centro Universitário Metodista Bennett","Metodista do Rio","RIO DE JANEIRO",33,RJ,2,Privada,5,Privada,2,2,28,11,17,"40,8636360168457","42,82352828979492","32,990909576416016","42,264705657958984","34,95909118652344","42,40441131591797",2,1,2,"0,5","0,6363636255264282",34,10,6,"0,29411765933036804","0,1764705926179886","2,967914342880249","2,5","0,8823529481887817","2,2491350173950195","2,065885543823242","1,6331895589828491","0,889492928981781","1,5398894548416138"
2007,36,621,270301104302,FISIOTERAPIA,"Centro de Estudos Superiores de Maceió",CESMAC,MACEIO,27,AL,2,Privada,5,Privada,3,2,74,36,38,"34,63888931274414","47,657894134521484","28,51944351196289","53,28947448730469","30,049304962158203","51,8815803527832",3,3,3,"0,6333333253860474","0,625",60,4,0,"0,06666667014360428",0,"2,904411792755127","3,1666665077209473",0,"0,5098038911819458","1,352767825126648","2,377598285675049","2,186697483062744","2,012878894805908"
2007,36,641,430502604606,FISIOTERAPIA,"Centro Universitário La Salle",UNILASALLE,CANOAS,43,RS,2,Privada,5,Privada,2,2,27,27,0,"44,703704833984375",,"35,588890075683594",,"37,867591857910156",,SC,SC,SC,,,12,1,6,"0,0833333358168602","0,5",,,"2,5","0,6372548937797546",,,,
2007,36,663,260501711606,FISIOTERAPIA,"Universidade Salgado de Oliveira",UNIVERSO,RECIFE,26,PE,2,Privada,5,Privada,1,2,76,50,26,"41,25","53,75","30,441999435424805","55,11153793334961","33,14400100708008","54,77115249633789",3,5,3,"0,800000011920929","0,8999999761581421",27,2,9,"0,07407407462596893","0,3333333432674408","4,441176414489746",4,"1,6666666269302368","0,5664488077163696","2,1535286903381348","2,6983354091644287","4,015539169311523","2,9300546646118164"
2007,36,663,311206536702,FISIOTERAPIA,"Universidade Salgado de Oliveira",UNIVERSO,"JUIZ DE FORA",31,MG,2,Privada,5,Privada,1,2,58,23,35,"44,15217208862305","51,9571418762207","30,839130401611328","52,448570251464844","34,167388916015625","52,325714111328125",3,3,3,"0,625","0,84375",20,0,16,0,"0,800000011920929","4,126838207244873","3,125",4,0,"2,2182276248931885","2,6170332431793213","2,17582106590271","2,365027904510498"
2007,36,663,330200301009,FISIOTERAPIA,"Universidade Salgado de Oliveira",UNIVERSO,"CAMPOS DOS GOYTACAZES",33,RJ,2,Privada,5,Privada,1,2,38,22,16,"38,431819915771484","50,65625","27,709091186523438","50,04375076293945","30,389774322509766","50,196876525878906",3,3,3,"0,7142857313156128","0,7142857313156128",14,0,6,0,"0,4285714328289032","3,4033613204956055","3,5714287757873535","2,142857074737549",0,"1,8238525390625","2,1201210021972656","2,786146402359009","2,231048107147217"
2007,36,663,330601803302,FISIOTERAPIA,"Universidade Salgado de Oliveira",UNIVERSO,NITEROI,33,RJ,2,Privada,5,Privada,1,2,49,30,19,"47,099998474121094","46,94736862182617","31,81999969482422","47,105262756347656","35,63999938964844","47,06578826904297",3,2,2,"0,3125","0,4444444477558136",35,2,18,"0,05714285746216774","0,5142857432365417","1,895424723625183","1,5625","2,5714287757873535","0,43697479367256165","1,3978662490844727","2,1499369144439697","1,4077404737472534","1,7016568183898926"
2007,36,663,330601804904,FISIOTERAPIA,"Universidade Salgado de Oliveira",UNIVERSO,"SAO GONCALO",33,RJ,2,Privada,5,Privada,1,2,33,27,6,"48,074073791503906","56,33333206176758","29,811111450195313","45,46666717529297","34,376853942871094","48,18333435058594",3,SC,2,"0,4000000059604645","0,20000000298023224",30,3,16,"0,10000000149011612","0,5333333611488342","0,5294115543365479",2,"2,6666667461395264","0,7647058367729187","1,5267786979675293","2,031252861022949",,"1,8799107074737549"
2007,36,663,520301008707,FISIOTERAPIA,"Universidade Salgado de Oliveira",UNIVERSO,GOIANIA,52,GO,2,Privada,5,Privada,1,2,75,46,29,"44,33695602416992","50,60344696044922","31,673912048339844","51,041378021240234","34,83967208862305","50,9318962097168",3,4,3,"0,9090909361839294","0,6818181872367859",31,0,5,0,"0,16129031777381897","3,2219250202178955","4,545454502105713","0,8064515590667725",0,"1,751432180404663","2,4174959659576416","2,954927921295166","2,378906488418579"
2007,36,664,320300905200,FISIOTERAPIA,"Centro Universitário Vila Velha",UVV,"VILA VELHA",32,ES,2,Privada,5,Privada,2,2,51,32,19,"48,390625","53,605262756347656","35,93437576293945","52,489471435546875","39,048439025878906","52,76841735839844",3,3,3,"0,6470588445663452","0,7647058963775635",31,5,26,"0,16129031777381897","0,8387096524238586","3,6851210594177246","3,2352941036224365","4,193548202514648","1,2333965301513672","2,729250192642212","2,806734561920166","2,4016404151916504","2,661961078643799"
2007,36,665,351305054102,FISIOTERAPIA,"Universidade de Taubaté",UNITAU,TAUBATE,35,SP,1,Pública,3,Municipal,1,2,73,42,31,"46,404762268066406","56,32258224487305","32,91666793823242","57,58064270019531","36,288692474365234","57,26612854003906",4,4,4,"0,4583333432674408","0,8461538553237915",58,17,50,"0,2931034564971924","0,8620689511299133","4,1402716636657715","2,2916667461395264","4,310344696044922","2,241379499435425","2,9407711029052734","3,117384910583496","3,4723548889160156","3,170891761779785"
2007,36,669,130300702603,FISIOTERAPIA,"Centro Universitário Nilton Lins",UNINILTONLINS,MANAUS,13,AM,2,Privada,5,Privada,2,1,38,23,15,"54,565216064453125","47,099998474121094","37,53913116455078","48,12666702270508","41,795654296875","47,869998931884766",3,2,3,"0,2857142984867096","0,875",21,0,14,0,"0,6666666865348816","4,301470756530762","1,4285714626312256","3,3333334922790527",0,"1,6185961961746216","2,5439083576202393","1,71274995803833","2,016967296600342"
2007,36,670,351204807605,FISIOTERAPIA,"Universidade São Francisco",USF,"BRAGANCA PAULISTA",35,SP,2,Privada,5,Privada,1,2,61,43,18,"44,430233001708984","55,02777862548828","31,746511459350586","55,161109924316406","34,917442321777344","55,127777099609375",3,3,3,"0,9333333373069763","0,6875",34,9,10,"0,2647058963775635","0,29411765933036804","3,253676414489746","4,666666507720947","1,4705883264541626","2,024221420288086","2,7336578369140625","2,8241562843322754","2,824306011199951","2,7970516681671143"
2007,36,671,500200402704,FISIOTERAPIA,"Universidade para O Desenvolvimento do Estado e da Região do Pantanal",UNIDERP,"CAMPO GRANDE",50,MS,2,Privada,5,Privada,1,2,52,31,21,"50,17741775512695","51,64285659790039","35,9612922668457","48,43809509277344","39,515323638916016","49,23928451538086",3,2,3,"0,699999988079071","0,949999988079071",29,4,26,"0,13793103396892548","0,8965517282485962","4,720588207244873","3,5","4,482758522033691","1,0547666549682617","2,90596604347229","2,49031400680542","1,2911291122436523","2,2552542686462402"
2007,36,673,500401003702,FISIOTERAPIA,"Centro Universitário da Grande Dourados",UNIGRAN,DOURADOS,50,MS,2,Privada,5,Privada,2,2,43,24,19,"42,875","51,55263137817383","28,91666603088379","57,157894134521484","32,40625","55,75657653808594",3,4,3,"0,4736842215061188","0,5263158082962036",25,1,22,"0,03999999910593033","0,8799999952316284","2,3529412746429443","2,3684210777282715","4,400000095367432","0,3058823049068451","2,0461246967315674","2,846200466156006","3,338557481765747","2,753884792327881"
2007,36,677,330601804557,FISIOTERAPIA,"Faculdade de Reabilitação da Asce",FRASCE,"RIO DE JANEIRO",33,RJ,2,Privada,5,Privada,4,2,87,51,36,"47,382354736328125","43,22222137451172","32,20588302612305","40,57777786254883",36,"41,238887786865234",2,1,1,"0,37931033968925476","0,4545454680919647",34,0,0,0,0,"1,951871633529663","1,8965517282485962",0,0,"0,7129981517791748","1,5989097356796265","0,24333487451076508","0,9264638423919678"
2007,36,679,530100100108,FISIOTERAPIA,"Faculdade de Reabilitação do Planalto Central",FARPLAC,BRASILIA,53,DF,2,Privada,5,Privada,4,2,27,11,16,"42,90909194946289","42,65625","33,03636169433594","47,618751525878906","35,50454330444336","46,37812805175781",3,2,2,"0,3333333432674408","0,20000000298023224",36,3,13,"0,0833333358168602","0,3611111044883728","0,5294115543365479","1,6666667461395264","1,8055554628372192","0,6372548937797546","1,1823618412017822","2,0781097412109375","0,9779554605484009","1,4793391227722168"
2007,36,688,290602418001,FISIOTERAPIA,"Universidade Estadual do Sudoeste da Bahia",UESB,JEQUIE,29,BA,1,Pública,2,Estadual,1,2,36,19,17,0,"11,970588684082031",0,"11,882352828979492",0,"11,904411315917969",1,SC,SC,0,0,57,4,57,"0,07017543911933899",1,0,0,5,"0,53663569688797","1,3967903852462769",0,,"0,4190371334552765"
2007,36,707,350502548906,FISIOTERAPIA,"Centro Universitário Central Paulista",UNICEP,"SAO CARLOS",35,SP,2,Privada,5,Privada,2,2,60,35,25,"49,9571418762207","53,060001373291016","29,68000030517578","52,20000076293945","34,74928665161133","52,415000915527344",3,5,3,"0,52173912525177","0,4000000059604645",28,8,8,"0,2857142984867096","0,2857142984867096","1,6470588445663452","2,6086955070495605","1,4285714626312256","2,1848740577697754","2,064887762069702","2,6396641731262207","4,17969274520874","2,9292399883270264"
2007,36,712,330601804557,FISIOTERAPIA,"Centro Universitário Hermínio da Silveira","UNI IBMR","RIO DE JANEIRO",33,RJ,2,Privada,5,Privada,2,2,79,29,50,"54,63793182373047","50,90999984741211","31,820690155029297","49,38199996948242","37,525001525878906","49,763999938964844",3,3,3,"0,3695652186870575","0,3695652186870575",79,11,44,"0,13924050331115723","0,5569620132446289","1,4769821166992188","1,8478261232376099","2,7848100662231445","1,0647802352905273","1,7274850606918335","2,491119623184204","2,680612564086914","2,3188772201538086"
2007,36,718,240100108003,FISIOTERAPIA,"Universidade Potiguar",UNP,MOSSORO,24,RN,2,Privada,5,Privada,1,2,47,47,0,"48,11701965332031",,"30,855318069458008",,"35,17074203491211",,SC,SC,SC,,,7,0,6,0,"0,8571428656578064",,,"4,285714149475098",0,,,,
2007,36,718,240401808102,FISIOTERAPIA,"Universidade Potiguar",UNP,NATAL,24,RN,2,Privada,5,Privada,1,2,60,30,30,"48,58333206176758","55,86666488647461","26,84000015258789","51,87666702270508","32,27583312988281","52,874168395996094",3,2,3,"0,6190476417541504","0,761904776096344",39,0,38,0,"0,9743589758872986","3,6694676876068115","3,095238208770752","4,871794700622559",0,"2,370476484298706","2,536607027053833","1,9346630573272705","2,306184768676758"
2007,36,736,320200603205,FISIOTERAPIA,"Faculdade de Ciências Aplicadas Sagrado Coração",UNILINHARES,LINHARES,32,ES,2,Privada,5,Privada,4,2,39,19,20,"42,02631759643555","45,32500076293945","28,5473690032959","48,84000015258789","31,91710662841797","47,96125030517578",3,3,3,1,"0,6499999761581421",10,1,10,"0,10000000149011612",1,"3,0441174507141113",5,5,"0,7647058367729187","3,1503026485443115","2,0983688831329346","2,573560953140259","2,556506633758545"
2007,36,737,351506150308,FISIOTERAPIA,"Centro Universitário São Camilo","SAO CAMILO","SAO PAULO",35,SP,2,Privada,5,Privada,2,2,117,91,26,"53,158363342285156","54,32692337036133","34,60210037231445","58,161537170410156","39,24116516113281","57,202884674072266",4,2,3,"0,692307710647583","0,6538461446762085",144,24,32,"0,1666666716337204","0,2222222238779068","3,065610647201538","3,461538553237915","1,1111109256744385","1,2745097875595093","2,0108580589294434","3,3017807006835938","1,8390192985534668","2,475675582885742"
2007,36,739,320401201209,FISIOTERAPIA,"Centro Universitário São Camilo - Espírito Santo",CUSC,"CACHOEIRO DE ITAPEMIRIM",32,ES,2,Privada,5,Privada,2,2,47,32,15,"49,1875","49,93333435058594","30,962499618530273","48,31999969482422","35,51874923706055","48,72333526611328",3,SC,3,"0,9230769276618958",1,22,2,9,"0,09090909361839294","0,40909090638160706",5,"4,615384578704834","2,045454502105713","0,6951871514320374","2,517380475997925","2,3003387451171875",,"2,3654513359069824"
2007,36,743,330601803302,FISIOTERAPIA,"Escola Superior de Ensino Helena Antipoff",ESEHA,NITEROI,33,RJ,2,Privada,5,Privada,5,2,53,17,36,"47,64706039428711","50,30555725097656","31,24117660522461","46,76944351196289","35,342647552490234","47,653472900390625",3,2,2,"0,40740740299224854","0,5517241358757019",41,1,1,"0,024390242993831635","0,024390242993831635","2,4949288368225098","2,0370371341705322","0,12195119261741638","0,18651355803012848","0,9081973433494568","2,1992764472961426","1,373891830444336","1,5643373727798462"
2007,36,750,170100509500,FISIOTERAPIA,"Faculdade Unirg",UNIRG,GURUPI,17,TO,1,Pública,3,Municipal,4,1,63,40,23,"36,76250076293945","47,239131927490234","25,8799991607666","39,87826156616211","28,600624084472656","41,71847915649414",2,1,2,"0,2222222238779068","0,7777777910232544",26,2,13,"0,07692307978868484","0,5","3,7581698894500732","1,1111111640930176","2,5","0,5882352590560913","1,5082341432571411","1,2115472555160522","0,6603665351867676","1,1351991891860962"
2007,36,756,220200311001,FISIOTERAPIA,"Universidade Estadual do Piauí",UESPI,TERESINA,22,PI,1,Pública,2,Estadual,1,2,29,17,12,"72,73529052734375","78,66666412353516","43,61176300048828","62,40833282470703","50,89264678955078","66,47291564941406",5,3,3,"0,4166666567325592","0,25",17,1,0,"0,05882352963089943",0,"0,8088234066963196","2,0833332538604736",0,"0,4498269557952881","0,8217979073524475","4,3676300048828125","2,5919432640075684","2,771174430847168"
2007,36,759,330601803203,FISIOTERAPIA,"Faculdade de Ciências Médicas e Paramédicas Fluminense",SEFLU,NILOPOLIS,33,RJ,2,Privada,5,Privada,4,2,33,11,22,"49,727272033691406","48,45454406738281","28,68181800842285","41,977272033691406","33,943180084228516","43,596588134765625",2,1,2,"0,4375","0,3125",23,0,2,0,"0,08695652335882187","1,158088207244873","2,1875","0,43478262424468994",0,"0,8138101100921631","1,727525234222412","0,7357050180435181","1,1558647155761719"
2007,36,775,530100100108,FISIOTERAPIA,"Faculdade Alvorada de Educação Física e Desporto",FAEFD,BRASILIA,53,DF,2,Privada,5,Privada,4,2,10,10,0,"41,400001525878906",,"31,719999313354492",,"34,13999938964844",,SC,SC,SC,,,18,1,7,"0,0555555559694767","0,3888888955116272",,,"1,9444444179534912","0,42483657598495483",,,,
2007,36,780,510401703403,FISIOTERAPIA,"Universidade de Cuiabá",UNIC,CUIABA,51,MT,2,Privada,5,Privada,1,2,63,36,27,"52,05555725097656","55,88888931274414","30,983333587646484","60,714813232421875","36,25138854980469","59,508331298828125",4,5,4,"0,523809552192688","0,8095238208770752",42,0,26,0,"0,6190476417541504","3,9355742931365967","2,6190478801727295","3,095238208770752",0,"1,8467937707901","3,419322967529297","4,84947395324707","3,3766095638275146"
2007,36,792,150300701402,FISIOTERAPIA,"Centro Universitário do Estado do Pará",CESUPA,BELEM,15,PA,2,Privada,5,Privada,2,1,69,42,27,"47,761905670166016","52,98147964477539","36,021427154541016","48,36666488647461","38,956546783447266","49,52037048339844",3,2,3,"0,7599999904632568","0,800000011920929",35,4,26,"0,11428571492433548","0,7428571581840515","3,882352828979492","3,799999952316284","3,7142856121063232","0,8739495873451233","2,648413896560669","2,432321310043335","1,3388006687164307","2,169092893600464"
2007,36,794,510401708402,FISIOTERAPIA,"Centro Universitário de Várzea Grande",UNIVAG,"VARZEA GRANDE",51,MT,2,Privada,5,Privada,2,2,38,20,18,"51,599998474121094","46,13888931274414","34,959999084472656","49,44444274902344","39,119998931884766","48,6180534362793",3,2,2,"0,5555555820465088","0,7777777910232544",17,0,8,0,"0,47058823704719543","3,7581698894500732","2,777777910232544","2,3529410362243652",0,"1,6952648162841797","2,495931386947632","1,221459150314331","1,8733898401260376"
2007,36,823,210100211300,FISIOTERAPIA,"Centro Universitário do Maranhão",UNICEUMA,"SAO LUIS",21,MA,2,Privada,5,Privada,2,2,88,49,39,"49,632652282714844","42,47435760498047","35,485713958740234","45,39487075805664","39,0224494934082","44,66474151611328",3,2,3,"0,7407407164573669","0,75",30,2,29,"0,06666667014360428","0,9666666388511658","3,6029410362243652","3,7037036418914795","4,8333330154418945","0,5098038911819458","2,717771053314209","2,0939347743988037","1,1105483770370483","1,9860697984695435"
2007,36,862,500200402704,FISIOTERAPIA,"Faculdade Estácio de Sá de Campo Grande",FESCG,"CAMPO GRANDE",50,MS,2,Privada,5,Privada,4,2,30,13,17,"43,19230651855469","49,14706039428711","31,123077392578125","46,64117431640625","34,140384674072266","47,26764678955078",3,3,3,"0,7857142686843872","0,9285714030265808",29,3,24,"0,1034482792019844","0,8275862336158752","4,600840091705322","3,9285712242126465","4,1379313468933105","0,7910750508308411","2,825084924697876","2,0727250576019287","2,258439540863037","2,354147434234619"
2007,36,878,310803919401,FISIOTERAPIA,"Centro Universitário do Leste de Minas Gerais",UnilesteMG,"CORONEL FABRICIANO",31,MG,2,Privada,5,Privada,2,2,44,13,31,"49,653846740722656","49,725807189941406","31,169231414794922","47,8258056640625","35,79038619995117","48,300804138183594",3,3,3,"0,5384615659713745","0,6785714030265808",45,1,26,"0,02222222276031971","0,5777778029441833","3,2037813663482666","2,692307710647583","2,8888890743255615","0,16993464529514313","1,8089145421981812","2,278076410293579","2,132018566131592","2,093510627746582"
2007,36,916,220200311001,FISIOTERAPIA,"Faculdade de Ciências Humanas e Jurídicas de Teresina",FCHJT,TERESINA,22,PI,2,Privada,5,Privada,4,2,27,27,0,"49,37036895751953",,"32,51481628417969",,"36,72870635986328",,SC,SC,SC,,,27,1,15,"0,03703703731298447","0,5555555820465088",,,"2,777777910232544","0,2832244038581848",,,,
2007,36,952,351506348500,FISIOTERAPIA,"Universidade Santa Cecília",UNISANTA,SANTOS,35,SP,2,Privada,5,Privada,1,2,79,44,35,"48,28409194946289",51,"35,095455169677734","53,17142868041992","38,392616271972656","52,628570556640625",3,2,3,"0,5806451439857483","0,7878788113594055",46,5,33,"0,10869564861059189","0,717391312122345","3,8146169185638428","2,9032256603240967","3,58695650100708","0,83120197057724","2,351879596710205","2,7904040813446045","1,5556614398956299","2,288424015045166"
2007,36,1038,500300708305,FISIOTERAPIA,"Faculdades Integradas de Três Lagoas",AEMS,"TRES LAGOAS",50,MS,2,Privada,5,Privada,3,2,40,40,0,"47,525001525878906",,"32,08000183105469",,"35,941253662109375",,SC,SC,SC,,,14,0,11,0,"0,7857142686843872",,,"3,9285712242126465",0,,,,
2007,36,1041,430402111403,FISIOTERAPIA,"Centro Universitário Univates",UNIVATES,LAJEADO,43,RS,2,Privada,5,Privada,2,2,54,36,18,"43,34722137451172","48,91666793823242","34,83333206176758","50,655555725097656","36,9618034362793","50,22083282470703",3,3,3,"0,6153846383094788","0,692307710647583",19,1,7,"0,05263157933950424","0,3684210479259491","3,280543088912964","3,076923131942749","1,8421051502227783","0,4024767577648163","1,7627640962600708","2,4239025115966797","2,0296411514282227","2,1072826385498047"
2007,36,1042,411003706902,FISIOTERAPIA,"Centro Universitário Positivo",UNICENP,CURITIBA,41,PR,2,Privada,5,Privada,2,2,47,23,24,"42,869564056396484","60,16666793823242","33,443477630615234","59,17916488647461","35,79999923706055","59,42604064941406",4,4,4,"0,6521739363670349","0,9130434989929199",28,3,18,"0,1071428582072258","0,6428571343421936","4,514066696166992","3,2608697414398193","3,2142856121063232","0,819327712059021","2,4270834922790527","3,3157200813293457","3,088940382003784","2,981095314025879"
2007,36,1043,350602703307,FISIOTERAPIA,"Centro Universitário Herminio Ometto de Araras",UNIARARAS,ARARAS,35,SP,2,Privada,5,Privada,2,2,68,33,35,"49,06060791015625","48,38571548461914","31,978788375854492","47,73143005371094","36,249244689941406","47,89500045776367",3,2,3,"0,6060606241226196","0,6764705777168274",32,9,28,"0,28125","0,875","3,1920413970947266","3,0303030014038086","4,375","2,150735378265381","3,023714542388916","2,2536799907684326","1,1430351734161377","2,1514968872070313"
2007,36,1045,350602726704,FISIOTERAPIA,"Centro Universitário Anhangüera",UNIFIAN,LEME,35,SP,2,Privada,5,Privada,2,2,18,0,18,,"44,52777862548828",,"53,650001525878906",,"51,36944580078125",SC,4,SC,"0,7058823704719543","0,8333333134651184",16,2,10,"0,125","0,625","4,06862735748291","3,529411792755127","3,125","0,9558823108673096",,,"2,9920451641082764",
2007,36,1046,350100449805,FISIOTERAPIA,"União das Faculdades dos Grandes Lagos - Unilago",UNILAGO,"SAO JOSE DO RIO PRETO",35,SP,2,Privada,5,Privada,3,2,16,16,0,"47,25",,"34,837501525878906",,"37,94062805175781",,SC,SC,SC,,,6,1,6,"0,1666666716337204",1,,,5,"1,2745097875595093",,,,
2007,36,1058,290502127408,FISIOTERAPIA,"Centro Universitário da Bahia",FIB,SALVADOR,29,BA,2,Privada,5,Privada,2,2,63,35,28,"38,75714111328125","45,67856979370117","29,99142837524414","52,80714416503906","32,182857513427734","51,025001525878906",3,2,3,"0,6666666865348816","0,8333333134651184",62,2,25,"0,032258063554763794","0,4032258093357086","4,06862735748291","3,3333334922790527","2,0161290168762207","0,24667923152446747","1,8934533596038818","2,3266220092773438","1,828494668006897","2,0472331047058105"
2007,36,1066,170200621000,FISIOTERAPIA,"Instituto de Ensino e Pesquisa Objetivo",IEPO,PALMAS,17,TO,2,Privada,5,Privada,5,1,43,24,19,"37,25","41,657894134521484","27,941667556762695","45,02631759643555","30,26875114440918","44,18421173095703",2,2,2,"0,3333333432674408","0,75",10,0,5,0,"0,5","3,6029410362243652","1,6666667461395264","2,5",0,"1,4136013984680176","1,6062661409378052","1,4413248300552368","1,4989843368530273"
