Ano,Cód.Área,"Área de Enquadramento",Cód.IES,"Nome da IES","Sigla da IES","Categ. Administrativa","Org. Acadêmica","Cód. Município","Município do Curso","UF do Curso","Região do Curso","Nr. Cursos da Unidade","Conluintes Inscritos","Concluintes Participantes","Nota Bruta - FG","Nota Bruta - CE","Nota Bruta - Geral","Nota Contínua do Enade","Nota Bruta - Org. Didático-Pedagógica","Nota Padronizada - Org. Didático-Pedagógica","Nota Bruta - Infraestrutura","Nota Padronizada - Infraestrutura","Nota Bruta - Oport. Ampliação","Nota Padronizada - Oport. Ampliação","Ingressantes inscritos no Enade","Ingressantes participantes no Enem","Nota dos Ingressantes no Enem","% de Ingressantes cujos pais têm ensino superior","Nota Bruta do IDD","Nota Padronizada do IDD","% de Mestres","Nota Padronizada de Mestres","% de Doutores","Nota Padronizada de Doutores","% regime de trabalho mínimo parcial","Nota padronizada de regime de trabalho","CPC Contínuo","CPC Faixa",Observação
2013,55,BIOMEDICINA,3618,"FACULDADE MARIO SCHENBERG",FMS,"Privada com fins lucrativos",Faculdade,3513009,COTIA,SP,SUDESTE,1,14,14,"45,64285659790039","50,07857131958008","48,99285888671875","2,4287617206573486","5,279940605163574","3,0263877724490404","4,6183857917785645","2,2507102074191394","3,8075757026672363","1,621263713712662",16,9,"49,51333236694336","44,44444274902344","13,032604217529297","3,3666133880615234",60,"1,6666668400879356",0,0,50,"1,944444603577561","2,3149466514587402",3,
2013,55,BIOMEDICINA,3840,"CENTRO UNIVERSITÁRIO FACVEST",FACVEST,"Privada com fins lucrativos","Centro Universitário",4209300,LAGES,SC,SUL,1,0,0,,,,,,0,,0,,0,8,7,"47,70785903930664","71,42857360839844",,,100,5,"52,380950927734375","2,6190476322452074",100,5,,,"Unidade com cursos não reconhecidos até 31/10/2014"
2013,55,BIOMEDICINA,3879,"FACULDADE MAURÍCIO DE NASSAU DE CAMPINA GRANDE","FMN CG","Privada com fins lucrativos",Faculdade,2504009,"CAMPINA GRANDE",PB,NORDESTE,1,84,71,"44,88591384887695","41,184505462646484","42,11971664428711","1,5919833183288574","5,619232177734375","4,016114225073066","5,515542984008789","4,035973444465769","5,164492607116699","3,7124029298220806",239,189,"47,39644241333008","13,407821655273438","5,564235687255859","2,103963613510132","84,61538696289063","3,717948953067938","28,205127716064453","1,4102564146979062","74,35897064208984","3,433048256481152","2,3984644412994385",3,
2013,55,BIOMEDICINA,3987,"FACULDADE UNIÃO DE GOYAZES",FUG,"Privada com fins lucrativos",Faculdade,5221403,TRINDADE,GO,CENTRO-OESTE,1,46,45,"48,65777587890625","38,51333236694336","41,06444549560547","1,53167724609375","5,298643589019775","3,0809450949969612","4,938016414642334","2,886746766684194","4,5015153884887695","2,6906914572216163",37,20,"43,86024856567383","26,3157901763916","11,208820343017578","3,0582728385925293","88,88888549804688","4,074073799490398","27,77777862548828","1,3888889620255227","86,11111450195313","4,151234819460152","2,6446378231048584",3,
2013,55,BIOMEDICINA,4010,"CENTRO UNIVERSITÁRIO METODISTA",IPA,"Privada sem fins lucrativos","Centro Universitário",4314902,"PORTO ALEGRE",RS,SUL,1,57,54,"48,453704833984375","52,61296463012695","51,5870361328125","2,791151523590088","5,261495113372803","2,9725815574396233","4,905124187469482","2,8212941508830216","4,533918380737305","2,740627577770044",54,41,"56,191097259521484","15,789473533630371","12,709819793701172","3,3120412826538086",100,5,50,"2,5000000692873376","46,66666793823242","1,7407409046960731","3,030524253845215",4,
2013,55,BIOMEDICINA,4037,"FACULDADE DE TECNOLOGIA INTENSIVA",FATECI,"Privada com fins lucrativos",Faculdade,2304400,FORTALEZA,CE,NORDESTE,1,21,19,"47,93157958984375","43,64210510253906","44,71052551269531","1,9586753845214844","5,34096097946167","3,2043865298816634","4,872132301330566","2,755643203286499","4,528947353363037","2,732966714714038",37,20,"54,01012420654297",15,"4,500202178955078","1,9240714311599731",100,5,"9,090909004211426","0,45454544194775687","18,18181800842285",0,"1,9547772407531738",3,
2013,55,BIOMEDICINA,4138,"FACULDADE ANHANGUERA DE SANTA BÁRBARA",,"Privada com fins lucrativos",Faculdade,3545803,"SANTA BARBARA D´OESTE",SP,SUDESTE,1,43,38,"48,62894821166992","39,11052703857422","41,50263214111328","1,5840587615966797","5,873854160308838","4,758856234532028","5,907266139984131","4,815467724935976","5,749561309814453","4,614049923257811",59,29,"49,389915466308594","11,11111068725586","6,181957244873047","2,208399534225464","86,66666412353516","3,88888871546762",40,"2,000000048934182",40,"1,333333506933097","2,4944570064544678",3,
2013,55,BIOMEDICINA,4197,"FACULDADE ALIANÇA",FACE,"Privada com fins lucrativos",Faculdade,2211001,TERESINA,PI,NORDESTE,1,54,54,"43,877777099609375","41,48147964477539","42,088890075683594","1,5705668926239014","5,695130825042725","4,237513450082767","5,567060470581055","4,138488689856079","5,242138385772705","3,8320625546580738",75,58,"49,703792572021484","42,592594146728516","4,974464416503906","2,0042531490325928","75,75757598876953","2,9797980783327915","21,212121963500977","1,0606061466903283","51,51515197753906","2,037037162414644","2,171494960784912",3,
2013,55,BIOMEDICINA,4277,"FACULDADE LITERATUS",FAL,"Privada com fins lucrativos",Faculdade,1302603,MANAUS,AM,NORTE,1,68,67,"43,259700775146484","35,777610778808594","37,65373229980469","1,027596116065979","5,836543083190918","4,6500184363445225","5,743978023529053","4,490538870611304","5,757828235626221","4,626790060914583",55,30,"49,79683303833008",25,"3,277252197265625","1,7173116207122803","87,5","3,958333355010992","8,333333015441895","0,4166666089272189","58,33333206176758","2,4537036771815175","2,0389292240142822",3,
2013,55,BIOMEDICINA,4293,"FACULDADE INTEGRAÇÃO TIETE",FIT,"Privada com fins lucrativos",Faculdade,3554508,TIETE,SP,SUDESTE,1,10,9,"46,67777633666992","42,07777786254883","43,233333587646484","1,7579749822616577","5,78013801574707","4,485482661085674","5,230769157409668","3,46929877978315","4,11904764175415","2,1012719097012247",13,7,"45,8946418762207",0,"11,42209243774414","3,094330072402954","66,66666412353516","2,2222221355115876","16,66666603088379","0,8333333564291124","83,33333587646484","3,9814816791923233","2,5872962474823",3,
2013,55,BIOMEDICINA,4450,"FACULDADE METROPOLITANA DA AMAZÔNIA",FAMAZ,"Privada sem fins lucrativos",Faculdade,1501402,BELEM,PA,NORTE,1,0,0,,,,,,0,,0,,0,149,89,"50,8706169128418","18,072288513183594",,,"88,23529052734375","4,019607554951911","23,52941131591797","1,1764705800838426",100,5,,SC,
2013,55,BIOMEDICINA,4522,"CENTRO UNIVERSITÁRIO CATÓLICO SALESIANO AUXILIUM",UNISALESIANO,"Privada sem fins lucrativos","Centro Universitário",3502804,ARACATUBA,SP,SUDESTE,1,0,0,,,,,,0,,0,,0,46,31,"51,069679260253906","27,586206436157227",,,"88,88888549804688","4,074073799490398","44,44444274902344","2,222222197201795",100,5,,,"Unidade com cursos não reconhecidos até 31/10/2014"
2013,55,BIOMEDICINA,4530,"FACULDADE INTEGRADA TIRADENTES",FITS,"Privada com fins lucrativos",Faculdade,2704302,MACEIO,AL,NORDESTE,1,18,18,"46,905555725097656","50,27777862548828","49,44444274902344","2,5070016384124756","5,779585838317871","4,483871970299079","5,823529243469238","4,648838798571574","5,509803771972656","4,244560589289276",139,94,"49,33209991455078","24,13793182373047","9,319332122802734","2,7388241291046143","82,75862121582031","3,5632184810658836","58,620689392089844","2,93103451620768","72,4137954711914","3,314176447494361","3,09029483795166",4,
2013,55,BIOMEDICINA,4901,"FACULDADE FASIPE",FASIPE,"Privada com fins lucrativos",Faculdade,5107909,SINOP,MT,CENTRO-OESTE,1,48,45,"50,233333587646484","39,12888717651367","41,911109924316406","1,6623384952545166","5,210339546203613","2,823358810792413","5,039458751678467","3,088608048116855","4,527777671813965","2,731164150643015",99,69,"47,135650634765625",20,"6,18719482421875","2,209285020828247",56,"1,3333334720703485",16,"0,8000000498868829",84,"4,022222245368857","2,061845541000366",3,
2013,55,BIOMEDICINA,4950,"FACULDADE AUM",,"Privada com fins lucrativos",Faculdade,5103403,CUIABA,MT,CENTRO-OESTE,1,41,39,"45,75640869140625","28,75384521484375","33,020511627197266","0,5145756602287292","4,956081867218018","2,0816794936553027","4,120943069458008","1,260843322410509","3,740170955657959","1,5173866270211245",47,33,"48,254695892333984","17,85714340209961","-0,7291755676269531","1,0399595499038696","82,35294342041016","3,529411993596454","5,882352828979492","0,2941176796646293","58,82352828979492","2,4836601392287467","1,2191017866134644",2,
2013,55,BIOMEDICINA,5215,"FACULDADES INTEGRADAS PADRE ALBINO",FIPA,"Privada sem fins lucrativos",Faculdade,3511102,CATANDUVA,SP,SUDESTE,1,0,0,,,,,,0,,0,,0,51,29,"52,25241470336914","17,85714340209961",,,100,5,"61,11111068725586","3,055555640240079","94,44444274902344","4,660493719464344",,SC,
2013,55,BIOMEDICINA,5511,"FACULDADE CAMPO REAL","CAMPO REAL","Privada com fins lucrativos",Faculdade,4109401,GUARAPUAVA,PR,SUL,1,58,56,"51,34107208251953","43,92499923706055","45,791072845458984","2,1469814777374268","5,688040733337402","4,216831401892396","5,605920791625977","4,215817241779421","5,066999912261963","3,562157351528596",66,52,"52,4710578918457","31,25","8,198326110839844","2,549299716949463",100,5,"28,571428298950195","1,4285714483678107","52,380950927734375","2,0899470720360034","2,6837902069091797",3,
2013,55,BIOMEDICINA,5550,"FACULDADE ANHANGUERA DE ANÁPOLIS",FAAA,"Privada com fins lucrativos",Faculdade,5201108,ANAPOLIS,GO,CENTRO-OESTE,1,117,109,"41,23027420043945","33,78165054321289","35,658714294433594","0,7509964108467102","5,031445026397705","2,3015166835339604","4,667358875274658","2,348162252899275","4,532660007476807","2,7386883043029515",167,119,"46,886871337890625","19,090909957885742","1,6936607360839844","1,4495797157287598","83,33333587646484","3,6111113658236","36,66666793823242","1,8333334447704674",20,"0,11111114004440509","1,570207953453064",2,
2013,55,BIOMEDICINA,11645,"FACULDADE DE EDUCAÇÃO E CULTURA DE VILHENA",FAEV,"Privada sem fins lucrativos",Faculdade,1100304,VILHENA,RO,NORTE,1,0,0,,,,,,0,,0,,0,29,19,"49,538551330566406","36,842105865478516",,,"66,66666412353516","2,2222221355115876","16,66666603088379","0,8333333564291124","27,77777862548828","0,586420002234229",,SC,
2013,55,BIOMEDICINA,12749,"FACULDADES UNIDAS DE PESQUISA, CIÊNCIAS E SAÚDE LTDA",FAPEC,"Privada com fins lucrativos",Faculdade,2918001,JEQUIE,BA,NORDESTE,1,0,0,,,,,,0,,0,,0,15,11,"47,54431915283203",20,,,"58,620689392089844","1,5517242635119535","10,344827651977539","0,5172413363044113","93,10344696044922","4,578544041348686",,,"Unidade com cursos não reconhecidos até 31/10/2014"
2013,55,BIOMEDICINA,14156,"Faculdade Presidente Antônio Carlos de Teófilo Otoni","FUNEES Teófilo Otoni","Privada sem fins lucrativos",Faculdade,3168606,"TEOFILO OTONI",MG,SUDESTE,1,1,0,,,,,"4,782608509063721","1,575651020214803","5,307692527770996","3,62236946839739","5,25","3,8441780481805004",0,0,,,,,0,0,0,0,0,0,,SC,
2013,55,BIOMEDICINA,14248,"Faculdade Presidente Antônio Carlos de Uberlândia",,"Privada sem fins lucrativos",Faculdade,3170206,UBERLANDIA,MG,SUDESTE,1,29,24,"54,72916793823242","46,18333435058594","48,329166412353516","2,5120909214019775","5,956521511077881",5,6,5,6,5,62,37,"49,84101486206055",25,"10,159347534179688","2,880842447280884","77,41935729980469","3,1182798174373487","25,80645179748535","1,2903226320518955","58,064517974853516","2,4372761919294685","2,8709280490875244",3,
2013,55,BIOMEDICINA,14321,"FACULDADE MAURÍCIO DE NASSAU DE FORTALEZA","FMN Fortaleza","Privada com fins lucrativos",Faculdade,2304400,FORTALEZA,CE,NORDESTE,1,0,0,,,,,,0,,0,,0,170,124,"50,76005935668945","22,413793563842773",,,"87,5","3,958333355010992","37,5","1,8750000433045857","65,625","2,899305626984625",,,"Unidade com cursos não reconhecidos até 31/10/2014"
2013,55,BIOMEDICINA,15450,"Faculdade Presidente Antônio Carlos de Ipatinga",,"Privada sem fins lucrativos",Faculdade,3131307,IPATINGA,MG,SUDESTE,1,30,28,"55,82500076293945","53,639286041259766","54,20357131958008","3,2355988025665283","5,956521511077881",5,6,5,6,5,34,24,"53,65479278564453","30,434782028198242","15,760711669921875","3,8278446197509766","65,38461303710938","2,115384488653688",0,0,50,"1,944444603577561","3,0413525104522705",4,
2013,55,BIOMEDICINA,15452,"Faculdade Presidente Antônio Carlos de Bom Despacho",,"Privada sem fins lucrativos",Faculdade,3107406,"BOM DESPACHO",MG,SUDESTE,1,17,11,"43,390907287597656","36,94545364379883","38,563636779785156","1,1389894485473633","4,9253950119018555","1,992164704448198","4,685897350311279","2,385052201084703","4,041666507720947","1,9820202213196358",36,31,"50,51322555541992","17,241378784179688","0,27352142333984375","1,209481954574585",50,"0,8333334200439678","8,333333015441895","0,4166666089272189",50,"1,944444603577561","1,24016535282135",2,
2013,55,BIOMEDICINA,15468,"Faculdade Presidente Antônio Carlos de Leopoldina",,"Privada sem fins lucrativos",Faculdade,3138401,LEOPOLDINA,MG,SUDESTE,1,28,27,"40,22962951660156","30,71851921081543","33,12592697143555","0,4274677634239197","4,51212739944458","0,7866474397620354","3,8997669219970703","0,8207224243453997","3,4848484992980957","1,1239101363935124",12,8,"52,0993766784668","28,571428298950195","-3,1970787048339844","0,6227202415466309","73,33333587646484","2,7777780379096813",20,"1,000000027714935","46,66666793823242","1,7407409046960731",,,"Unidade com cursos não reconhecidos até 31/10/2014"
2013,55,BIOMEDICINA,17138,"Centro Universitário - Católica de Santa Catarina em Joinville","Católica em Joinvile","Privada sem fins lucrativos","Centro Universitário",4209102,JOINVILLE,SC,SUL,1,0,0,,,,,,0,,0,,0,69,43,"53,11587142944336","46,511627197265625",,,"94,7368392944336","4,561403303404638","47,3684196472168","2,3684210252813145","73,68421173095703","3,3918129960776",,,"Unidade com cursos não reconhecidos até 31/10/2014"
2013,69,"TECNOLOGIA EM RADIOLOGIA",32,"UNIVERSIDADE ESTADUAL DE CIÊNCIAS DA SAÚDE DE ALAGOAS - UNCISAL",UNCISAL,"Pública Estadual",Universidade,2704302,MACEIO,AL,NORDESTE,1,22,22,"48,12272644042969","44,46818161010742","45,3863639831543","2,6404049396514893","4,914814472198486","2,4782360097587155","3,9114484786987305","0,9803113061241653","3,5916666984558105","1,4456620929784045",50,33,"49,396968841552734","22,580644607543945","9,35000991821289","2,886397361755371","52,94117736816406","1,974789946621973","17,647058486938477","1,176470546111774",100,5,,,"Unidade com cursos não reconhecidos até 31/10/2014"
2013,69,"TECNOLOGIA EM RADIOLOGIA",140,"UNIVERSIDADE SEVERINO SOMBRA",USS,"Privada sem fins lucrativos",Universidade,3306206,VASSOURAS,RJ,SUDESTE,1,5,5,"25,219999313354492","34,7599983215332","32,380001068115234","0,83659827709198","5,34782600402832","3,526470132426003","5,415384769439697","3,8748320369229954",4,"2,0483006042942242",0,0,,,,,30,"0,4999999311695329",0,0,20,1,,SC,
2013,69,"TECNOLOGIA EM RADIOLOGIA",163,"UNIVERSIDADE ESTÁCIO DE SÁ",UNESA,"Privada com fins lucrativos",Universidade,3301009,"CAMPOS DO GOYTACAZES",RJ,SUDESTE,1,3,0,,,,,,0,,0,,0,0,0,,,,,"66,66666412353516","2,857142642969484","16,66666603088379","1,111111039501127","83,33333587646484","4,166666785002622",,SC,
2013,69,"TECNOLOGIA EM RADIOLOGIA",163,"UNIVERSIDADE ESTÁCIO DE SÁ",UNESA,"Privada com fins lucrativos",Universidade,3303302,NITEROI,RJ,SUDESTE,1,30,22,"39,73181915283203","33,94545364379883","35,40909194946289","1,0881623029708862","4,164925575256348","0,662905275902206","3,717710256576538","0,6074368700299579","2,612121105194092",0,59,14,"51,50893020629883","16,66666603088379","-1,2672691345214844","0,872279167175293",75,"3,3928570838595995","31,25","2,0833333333333335","81,25","4,062499977812008","1,474671721458435",2,
2013,69,"TECNOLOGIA EM RADIOLOGIA",163,"UNIVERSIDADE ESTÁCIO DE SÁ",UNESA,"Privada com fins lucrativos",Universidade,3303500,"NOVA IGUACU",RJ,SUDESTE,1,42,29,"42,76551818847656","34,39655303955078","36,503448486328125","1,2824437618255615","4,8986077308654785","2,4390026903625723","4,194983959197998","1,5260120458192996","3,48630952835083","1,2901707704825567",89,26,"48,17403793334961","10,526315689086914","2,139385223388672","1,5185279846191406","61,53845977783203","2,5274723731712605","15,384614944458008","1,025640943014121",100,5,"1,7978601455688477",2,
2013,69,"TECNOLOGIA EM RADIOLOGIA",163,"UNIVERSIDADE ESTÁCIO DE SÁ",UNESA,"Privada com fins lucrativos",Universidade,3303906,PETROPOLIS,RJ,SUDESTE,1,62,52,"37,44038391113281","35,623077392578125","36,092308044433594","1,1622653007507324","4,547269344329834","1,5884828465787706","3,987936019897461","1,127521366334323","3,2694969177246094","0,9701879467374073",66,22,"50,70465850830078","16,66666603088379","0,5796432495117188","1,222641944885254","69,23076629638672","3,021977774642168","23,076923370361328","1,5384615487899014","76,92308044433594","3,846153991229176","1,6060237884521484",2,
2013,69,"TECNOLOGIA EM RADIOLOGIA",163,"UNIVERSIDADE ESTÁCIO DE SÁ",UNESA,"Privada com fins lucrativos",Universidade,3304557,"RIO DE JANEIRO",RJ,SUDESTE,3,132,69,"40,16666793823242","33,360870361328125","35,07246398925781","1,044969916343689","4,880369186401367","2,394850863295971","4,308462619781494","1,7444165658967117","3,9124443531036377","1,91908165701483",190,57,"49,48065948486328","30,188678741455078","-1,177154541015625","0,8893740773200989","70,1754379272461","3,08270667208133","28,070175170898438","1,87134500851056","84,21052551269531","4,210526231708664","1,66278076171875",2,
2013,69,"TECNOLOGIA EM RADIOLOGIA",206,"CENTRO UNIVERSITÁRIO ÍTALO-BRASILEIRO",UNIÍTALO,"Privada sem fins lucrativos","Centro Universitário",3550308,"SAO PAULO",SP,SUDESTE,1,105,95,"39,27579116821289","39,0863151550293","39,15052795410156","1,6288936138153076","5,662106037139893","4,287279069486745","5,557559967041016","4,148466611484748","5,254513740539551","3,8997743285667257",52,9,"45,323612213134766",0,,"1,6288936138153076","56,25","2,187499974188575","43,75","2,9166666308616747","62,5","3,124999955624017","2,358292579650879",3,
2013,69,"TECNOLOGIA EM RADIOLOGIA",226,"CENTRO UNIVERSITÁRIO LUSÍADA",UNILUS,"Privada sem fins lucrativos","Centro Universitário",3548500,SANTOS,SP,SUDESTE,1,10,8,"45,349998474121094","48,79999923706055","47,962501525878906","2,9819397926330566","4,444444179534912","1,3395638041163507","4,566239356994629","2,240541346053723","3,674074172973633","1,5672831455048568",0,0,,,,,"72,7272720336914","3,246753163620345","9,090909004211426","0,6060605735106133","72,7272720336914","3,6363635798851126",,SC,
2013,69,"TECNOLOGIA EM RADIOLOGIA",242,"CENTRO UNIVERSITÁRIO ANHANGUERA",UNIA,"Privada com fins lucrativos","Centro Universitário",3547809,"SANTO ANDRE",SP,SUDESTE,1,33,31,"41,41290283203125","35,3870964050293","36,90645217895508","1,32621431350708","5,3466315269470215","3,523578526524351","5,165318965911865","3,3935478750489736","4,4317708015441895","2,685529427815399",90,18,"48,18361282348633",0,"3,1703567504882813","1,714105248451233","69,23076629638672","3,021977774642168","23,076923370361328","1,5384615487899014","84,61538696289063","4,230769312694123","2,140989065170288",3,
2013,69,"TECNOLOGIA EM RADIOLOGIA",271,"UNIVERSIDADE DO OESTE PAULISTA",UNOESTE,"Privada sem fins lucrativos",Universidade,3541406,"PRESIDENTE PRUDENTE",SP,SUDESTE,1,16,13,"38,20000076293945","40,17692184448242","39,70000076293945","1,6968371868133545","5,943143367767334","4,967614137695931","5,914918422698975","4,83624939295155","5,935897350311279","4,9053940626686074",50,36,"48,590904235839844","20,58823585510254","4,07958984375","1,886588454246521","95,1219482421875","4,686410869707368","63,414634704589844","4,2276424964924715","90,24390411376953","4,5121951414333585","3,0607335567474365",4,
2013,69,"TECNOLOGIA EM RADIOLOGIA",316,"UNIVERSIDADE NOVE DE JULHO",UNINOVE,"Privada sem fins lucrativos",Universidade,3550308,"SAO PAULO",SP,SUDESTE,5,144,137,"40,73211669921875","46,07737350463867","44,75182342529297","2,4634289741516113","5,9189276695251465","4,908992830135775","5,926988124847412","4,859479177944432","5,806337833404541","4,714183739064795",359,98,"47,03788375854492","10,344827651977539","10,933879852294922","3,1868603229522705","77,0114974975586","3,5221676779009456","54,022987365722656","3,601532488031895","93,10344696044922","4,6551723403432","3,4906203746795654",4,
2013,69,"TECNOLOGIA EM RADIOLOGIA",319,"UNIVERSIDADE CAMILO CASTELO BRANCO",UNICASTELO,"Privada sem fins lucrativos",Universidade,3550308,"SAO PAULO",SP,SUDESTE,1,0,0,,,,,,0,,0,,0,52,10,"46,84225082397461","11,11111068725586",,,"52,94117736816406","1,974789946621973","29,41176414489746","1,960784267389618","47,05882263183594","2,35294109816003",,,"Unidade com cursos não reconhecidos até 31/10/2014"
2013,69,"TECNOLOGIA EM RADIOLOGIA",322,"UNIVERSIDADE PAULISTA",UNIP,"Privada sem fins lucrativos",Universidade,1302603,MANAUS,AM,NORTE,1,3,3,"32,60000228881836",31,"31,399999618530273","0,42517703771591187","5,73913049697876","4,4737398732283085","5,726495742797852","4,473605479023699","5,44444465637207","4,180083855238826",106,42,"46,69601058959961","2,702702760696411","-2,2479686737060547","0,6862384676933289","46,153846740722656","1,5384615702294462","11,538461685180664","0,7692307251630868","92,30769348144531","4,615384656347061","1,565854787826538",2,
2013,69,"TECNOLOGIA EM RADIOLOGIA",322,"UNIVERSIDADE PAULISTA",UNIP,"Privada sem fins lucrativos",Universidade,3506003,BAURU,SP,SUDESTE,1,0,0,,,,,,0,,0,,0,56,23,"49,9454345703125","9,090909004211426",,,"83,33333587646484","3,928571526900667","41,66666793823242","2,777777849387762","91,66666412353516","4,583333214997378",,SC,
2013,69,"TECNOLOGIA EM RADIOLOGIA",322,"UNIVERSIDADE PAULISTA",UNIP,"Privada sem fins lucrativos",Universidade,3509502,CAMPINAS,SP,SUDESTE,1,7,7,"61,35714340209961","61,38571548461914","61,400001525878906",5,"5,770186424255371","4,548920079240818","5,846153736114502","4,703902923031886","5,452381134033203","4,191796850733604",108,20,"48,03450012207031","15,789473533630371",,5,"69,23076629638672","3,021977774642168","30,769229888916016","2,051281993443218",100,5,"4,3404998779296875",5,
2013,69,"TECNOLOGIA EM RADIOLOGIA",322,"UNIVERSIDADE PAULISTA",UNIP,"Privada sem fins lucrativos",Universidade,3548500,SANTOS,SP,SUDESTE,1,5,5,"45,20000076293945","37,26000213623047","39,2599983215332","1,7120610475540161","5,834782600402832","4,705294502320062","5,921794891357422","4,849484075015283","5,699999809265137","4,557244737083143",62,16,"46,454219818115234",20,"4,51177978515625","1,9685757160186768","46,153846740722656","1,5384615702294462","15,384614944458008","1,025640943014121",100,5,"2,384946823120117",3,
2013,69,"TECNOLOGIA EM RADIOLOGIA",322,"UNIVERSIDADE PAULISTA",UNIP,"Privada sem fins lucrativos",Universidade,3549805,"SAO JOSE DO RIO PRETO",SP,SUDESTE,1,6,6,"45,20000076293945","45,400001525878906","45,36666488647461","2,6027445793151855","5,956521511077881",5,6,5,6,5,50,24,"50,130001068115234","22,22222137451172","8,416133880615234","2,7092392444610596","84,61538696289063","4,010989059397251","34,61538314819336","2,307692247099244",100,5,"3,240760564804077",4,
2013,69,"TECNOLOGIA EM RADIOLOGIA",322,"UNIVERSIDADE PAULISTA",UNIP,"Privada sem fins lucrativos",Universidade,3549904,"SAO JOSE DOS CAMPOS",SP,SUDESTE,1,0,0,,,,,,0,,0,,0,47,20,"49,67774963378906","21,052631378173828",,,"87,5","4,196428524722183","37,5","2,5",100,5,,,"Unidade com cursos não reconhecidos até 31/10/2014"
2013,69,"TECNOLOGIA EM RADIOLOGIA",322,"UNIVERSIDADE PAULISTA",UNIP,"Privada sem fins lucrativos",Universidade,3550308,"SAO PAULO",SP,SUDESTE,1,0,0,,,,,,0,,0,,0,157,32,"48,478126525878906","17,241378784179688",,,50,"1,7857142365496665","21,428571701049805","1,428571436243927","92,85713958740234","4,6428569399955055",,,"Unidade com cursos não reconhecidos até 31/10/2014"
2013,69,"TECNOLOGIA EM RADIOLOGIA",322,"UNIVERSIDADE PAULISTA",UNIP,"Privada sem fins lucrativos",Universidade,3552205,SOROCABA,SP,SUDESTE,1,5,5,"53,86000061035156","46,31999969482422","48,18000030517578","3,117105484008789","4,6031622886657715","1,7237884625442914","4,653846263885498","2,4091522424379392","4,059999942779541","2,1368515695785857",84,25,"46,693199157714844",10,"14,026237487792969","3,773486614227295","61,53845977783203","2,5274723731712605","23,076923370361328","1,5384615487899014","92,30769348144531","4,615384656347061","3,0137879848480225",4,
2013,69,"TECNOLOGIA EM RADIOLOGIA",322,"UNIVERSIDADE PAULISTA",UNIP,"Privada sem fins lucrativos",Universidade,5208707,GOIANIA,GO,CENTRO-OESTE,1,6,6,"58,766666412353516","53,78333282470703","55,03333282470703","4,168142795562744","4,484817028045654","1,4372982730985717","4,285547733306885","1,7003138186655662","2,6611111164093018","0,07230191322066337",18,9,"47,823055267333984","12,5","20,491714477539063",5,"53,125","1,9866071053691206","18,75","1,249999964195008","87,5","4,374999955624017","3,4428696632385254",4,
2013,69,"TECNOLOGIA EM RADIOLOGIA",322,"UNIVERSIDADE PAULISTA",UNIP,"Privada sem fins lucrativos",Universidade,5300108,BRASILIA,DF,CENTRO-OESTE,1,8,8,"53,287498474121094","44,375","46,625","2,8769338130950928","5,412796497344971","3,6837506727453864","5,225961685180664","3,5102626829768626","4,875","3,339669117196442",252,127,"46,055274963378906","10,619468688964844","12,74224853515625","3,529911518096924","61,764705657958984","2,542016732686556","17,647058486938477","1,176470546111774","91,17646789550781","4,558823383232056","3,055175542831421",4,
2013,69,"TECNOLOGIA EM RADIOLOGIA",330,"UNIVERSIDADE IGUAÇU",UNIG,"Privada sem fins lucrativos",Universidade,3303500,"NOVA IGUACU",RJ,SUDESTE,1,33,30,"47,25666809082031","40,790000915527344","42,42333221435547","2,196563959121704","5,817517280578613","4,663498560734943","5,8065266609191895","4,6276353320417805","4,826262474060059","3,267739839800729",42,10,"49,75325012207031","12,5","7,52081298828125","2,5393950939178467",50,"1,7857142365496665","28,571428298950195","1,9047618791869105","64,28571319580078","3,2142856318731745","2,6516530513763428",3,
2013,69,"TECNOLOGIA EM RADIOLOGIA",339,"FACULDADE SANTA EMÍLIA DE RODAT",FASER,"Privada sem fins lucrativos",Faculdade,2507507,"JOAO PESSOA",PB,NORDESTE,1,47,27,"34,06296157836914","42,04814910888672","40,05555725097656","1,7039586305618286","5,002668857574463","2,690913844334068","4,722754001617432","2,541774113409399","2,819230794906616","0,305662817909385",38,10,"48,251251220703125",10,"6,551643371582031","2,355541706085205","71,42857360839844","3,1632653861905435","23,809524536132813","1,5873016256640788","42,85714340209961","2,142857117499438","2,1378345489501953",3,
2013,69,"TECNOLOGIA EM RADIOLOGIA",374,"CENTRO UNIVERSITÁRIO DAS FACULDADES METROPOLITANAS UNIDAS",FMU,"Privada sem fins lucrativos","Centro Universitário",3550308,"SAO PAULO",SP,SUDESTE,1,79,75,"44,58266830444336","37,72666549682617","39,45199966430664","1,7336331605911255","5,50123405456543","3,8978402668017678","5,48549222946167","4,009762945366288","4,874549388885498","3,3390040733368953",241,51,"46,37784194946289","17,021276473999023","5,379638671875","2,1332101821899414","42,85714340209961","1,3265306347201524","19,047618865966797","1,269841228921279",100,5,"2,3346173763275146",3,
2013,69,"TECNOLOGIA EM RADIOLOGIA",376,"CENTRO UNIVERSITÁRIO ANHANGUERA DE SÃO PAULO",,"Privada com fins lucrativos","Centro Universitário",3550308,"SAO PAULO",SP,SUDESTE,1,0,0,,,,,,0,,0,,0,92,13,"48,567501068115234",0,,,10,0,0,0,50,"2,5",,,"Unidade com cursos não reconhecidos até 31/10/2014"
