ano,cod_ies,nome_ies,sigla_ies,org_academica,cat_administrativa,cod_curso,cod_area,area_enquadramento,modalidade_ensino,cod_municipio,municipio_curso,sigla_uf,concluintes_inscritos,concluintes_participantes,concluintes_participantes_enem,percentual_concluintes_participantes_enem,nota_bruta_idd,nota_padronizada_idd,idd_faixa
2016,2122,Estácio FASE - Faculdade Estácio de Sergipe,Estácio FASE,Faculdade ,Privada com fins lucrativos,118882,23,ENFERMAGEM,Educação Presencial,2800308,ARACAJU,SE,200,191,109,0.570680618286133,-0.082334786653519,2.46483598102764,3
2016,2005,FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS DE SINOP,FACISAS,Faculdade ,Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Mercantil ou Comercial,118888,23,ENFERMAGEM,Educação Presencial,5107909,SINOP,MT,15,15,12,0.800000011920929,2.16324710845947,3.5218472375628,4
2016,2564,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE,UFCG,Universidade,Pessoa Jurídica de Direito Público - Federal,118910,28,NUTRIÇÃO,Educação Presencial,2505105,CUITÉ,PB,42,28,27,0.964285731315613,-0.139158084988594,2.38117152774553,3
2016,10,PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ,PUCPR,Universidade,Privada sem fins lucrativos,118912,19,FARMÁCIA,Educação Presencial,4127700,TOLEDO,PR,11,10,9,0.899999976158142,0.449255794286728,2.60875320512475,3
2016,2530,FACULDADE DE CIÊNCIAS DE GUARULHOS,FACIG,Faculdade ,Privada com fins lucrativos,118918,23,ENFERMAGEM,Educação Presencial,3518800,GUARULHOS,SP,79,76,21,0.276315778493881,-1.24229848384857,1.91883287698782,2
2016,1573,FACULDADE ALFREDO NASSER,FAN,Faculdade ,Privada sem fins lucrativos,118922,55,BIOMEDICINA,Educação Presencial,5201405,APARECIDA DE GOIÂNIA,GO,26,26,14,0.538461565971375,-0.55881667137146,2.12711612949886,3
2016,1573,FACULDADE ALFREDO NASSER,FAN,Faculdade ,Privada sem fins lucrativos,118924,23,ENFERMAGEM,Educação Presencial,5201405,APARECIDA DE GOIÂNIA,GO,25,25,11,0.439999997615814,0.31782004237175,2.65319168497997,3
2016,2111,INSTITUTO SUPERIOR DE TEOLOGIA APLICADA,INTA,Faculdade ,Privada sem fins lucrativos,118958,19,FARMÁCIA,Educação Presencial,2312908,SOBRAL,CE,81,77,58,0.75324672460556,-0.790328621864319,2.06988161767468,3
2016,1437,ESCOLA SUPERIOR DE TECNOLOGIA E EDUCAÇÃO DE RIO CLARO,ESRC,Faculdade ,Privada com fins lucrativos,118986,28,NUTRIÇÃO,Educação Presencial,3543907,RIO CLARO,SP,21,21,13,0.61904764175415,-0.207478180527687,2.35036422344654,3
2016,2636,FACULDADE DINÂMICA DO VALE DO PIRANGA,FADIP,Faculdade ,Privada com fins lucrativos,118990,19,FARMÁCIA,Educação Presencial,3152105,PONTE NOVA,MG,15,13,13,1,-1.16024231910706,1.90907289932078,2
2016,5369,FACULDADES INTEGRADAS ASMEC,ASMEC,Faculdade ,Privada com fins lucrativos,118998,3501,EDUCAÇÃO FÍSICA (BACHARELADO),Educação Presencial,3146008,OURO FINO,MG,36,30,20,0.666666686534882,0.368560135364533,2.63829913585115,3
2016,1913,FACULDADE DE MINAS,FAMINAS,Centro Universitário,Privada com fins lucrativos,119000,3501,EDUCAÇÃO FÍSICA (BACHARELADO),Educação Presencial,3143906,MURIAÉ,MG,59,43,19,0.441860467195511,-2.3361964225769,1.39794672534807,2
2016,3304,FACULDADES INTEGRADAS DE PATOS,FIP,Faculdade ,Privada com fins lucrativos,119004,3501,EDUCAÇÃO FÍSICA (BACHARELADO),Educação Presencial,2510808,PATOS,PB,77,73,65,0.890410959720612,0.06566845625639,2.49939849312971,3
2016,1554,FACULDADES INTEGRADAS DO VALE DO RIBEIRA,FIVR,Faculdade ,Privada com fins lucrativos,119016,3501,EDUCAÇÃO FÍSICA (BACHARELADO),Educação Presencial,3542602,REGISTRO,SP,23,16,8,0.5,0.349667459726334,2.62963529669717,3
2016,1554,FACULDADES INTEGRADAS DO VALE DO RIBEIRA,FIVR,Faculdade ,Privada com fins lucrativos,119018,38,SERVIÇO SOCIAL,Educação Presencial,3542602,REGISTRO,SP,21,21,17,0.809523820877075,-0.054006338119507,2.61888729407668,3
2016,1573,FACULDADE ALFREDO NASSER,FAN,Faculdade ,Privada sem fins lucrativos,119020,36,FISIOTERAPIA,Educação Presencial,5201405,APARECIDA DE GOIÂNIA,GO,23,22,11,0.5,0.053270824253559,2.50989285145498,3
2016,403,UNIVERSIDADE CATÓLICA DE BRASÍLIA,UCB,Universidade,Privada sem fins lucrativos,119028,92,TECNOLOGIA EM GESTÃO AMBIENTAL,Educação Presencial,5300108,BRASÍLIA,DF,13,9,6,0.666666686534882,-1.99420881271362,1.78558488897829,2
2016,1599,INSTITUTO DE ENSINO SUPERIOR PRESIDENTE TANCREDO DE ALMEIDA NEVES,IPTAN,Faculdade ,Privada com fins lucrativos,119030,23,ENFERMAGEM,Educação Presencial,3162500,SÃO JOÃO DEL REI,MG,19,19,16,0.842105269432068,1.24538218975067,3.08980173828026,4
2016,1978,FACULDADE METROPOLITANA DA GRANDE FORTALEZA,FAMETRO,Faculdade ,Privada com fins lucrativos,119044,91,TECNOLOGIA EM GESTÃO HOSPITALAR,Educação Presencial,2304400,FORTALEZA,CE,23,18,15,0.833333313465118,4.02015924453735,3.59392387402156,4
2016,2571,FACULDADE REDENTOR,FACREDENTOR,Faculdade ,Privada sem fins lucrativos,119052,23,ENFERMAGEM,Educação Presencial,3302205,ITAPERUNA,RJ,14,14,10,0.714285731315613,0.845649898052216,2.90164492563165,3
2016,5670,FACULDADES UNIDAS DO VALE DO ARAGUAIA,UNIVAR,Faculdade ,Privada sem fins lucrativos,119062,28,NUTRIÇÃO,Educação Presencial,5101803,BARRA DO GARÇAS,MT,27,26,23,0.884615361690521,0.528424322605133,2.68220176216057,3
2016,430,CENTRO UNIVERSITÁRIO FILADÉLFIA,UNIFIL,Centro Universitário,Privada sem fins lucrativos,119108,95,TECNOLOGIA EM ESTÉTICA E COSMÉTICA,Educação Presencial,4113700,LONDRINA,PR,79,75,52,0.693333327770233,0.732190787792206,2.96407008127291,4
2016,430,CENTRO UNIVERSITÁRIO FILADÉLFIA,UNIFIL,Centro Universitário,Privada sem fins lucrativos,119110,17,AGRONOMIA,Educação Presencial,4113700,LONDRINA,PR,57,56,36,0.642857134342194,1.91681253910065,4.01416647648179,5
2016,430,CENTRO UNIVERSITÁRIO FILADÉLFIA,UNIFIL,Centro Universitário,Privada sem fins lucrativos,119112,5,MEDICINA VETERINÁRIA,Educação Presencial,4113700,LONDRINA,PR,16,14,10,0.714285731315613,0.180907636880875,2.73289427796851,3
2016,1559,CENTRO UNIVERSITÁRIO DO ESPÍRITO SANTO,UNESC,Centro Universitário,Privada sem fins lucrativos,119120,23,ENFERMAGEM,Educação Presencial,3201506,COLATINA,ES,26,26,24,0.923076927661896,0.601551532745361,2.78674610123666,3
2016,939,FACULDADE CATÓLICA DE ANÁPOLIS,CATÓLICA DE ANÁPOLIS,Faculdade ,Privada sem fins lucrativos,119148,92,TECNOLOGIA EM GESTÃO AMBIENTAL,Educação Presencial,5201108,ANÁPOLIS,GO,18,18,13,0.722222208976746,1.01884090900421,2.87794975720954,3
2016,757,FACULDADES INTEGRADAS DO TAPAJÓS,ISES,Faculdade ,Privada com fins lucrativos,119182,38,SERVIÇO SOCIAL,Educação Presencial,1506807,SANTARÉM,PA,6,5,5,1,3.60317182540894,4.32541958088015,5
2016,294,FACULDADE TRÊS DE MAIO,SETREM,Faculdade ,Privada sem fins lucrativos,119212,17,AGRONOMIA,Educação Presencial,4321808,TRÊS DE MAIO,RS,26,26,15,0.576923072338104,2.43759822845459,4.32876489228277,5
2016,206,CENTRO UNIVERSITÁRIO ÍTALO-BRASILEIRO,UNIÍTALO,Centro Universitário,Privada sem fins lucrativos,119234,38,SERVIÇO SOCIAL,Educação Presencial,3550308,SÃO PAULO,SP,118,106,19,0.17924527823925,,,SC
2016,668,CENTRO UNIVERSITÁRIO DE ENSINO SUPERIOR DO AMAZONAS,CIESA,Centro Universitário,Privada com fins lucrativos,119261,95,TECNOLOGIA EM ESTÉTICA E COSMÉTICA,Educação Presencial,1302603,MANAUS,AM,57,54,31,0.57407408952713,-0.995538949966431,1.90524173398887,2
2016,1225,CENTRO UNIVERSITÁRIO AMPARENSE,UNIFIA,Centro Universitário,Privada com fins lucrativos,119298,3501,EDUCAÇÃO FÍSICA (BACHARELADO),Educação Presencial,3501905,AMPARO,SP,28,28,14,0.5,0.172247141599655,2.54827354951348,3
2016,1038,FACULDADES INTEGRADAS DE TRÊS LAGOAS,AEMS,Faculdade ,Privada sem fins lucrativos,119341,23,ENFERMAGEM,Educação Presencial,5008305,TRÊS LAGOAS,MS,11,9,4,0.444444447755814,5.30352878570557,5,5
2016,3194,FACULDADE DE MINAS BH,FAMINAS-BH,Faculdade ,Privada com fins lucrativos,119345,23,ENFERMAGEM,Educação Presencial,3106200,BELO HORIZONTE,MG,80,72,48,0.666666686534882,0.74464350938797,2.85410050517101,3
2016,437,UNIVERSIDADE PARANAENSE,UNIPAR,Universidade,Privada sem fins lucrativos,119385,95,TECNOLOGIA EM ESTÉTICA E COSMÉTICA,Educação Presencial,4128104,UMUARAMA,PR,37,34,26,0.764705896377564,0.074795618653298,2.56118956979033,3
2016,1559,CENTRO UNIVERSITÁRIO DO ESPÍRITO SANTO,UNESC,Centro Universitário,Privada sem fins lucrativos,119684,19,FARMÁCIA,Educação Presencial,3201506,COLATINA,ES,21,21,19,0.904761910438538,1.35300648212433,3.00163130319435,4
2016,1559,CENTRO UNIVERSITÁRIO DO ESPÍRITO SANTO,UNESC,Centro Universitário,Privada sem fins lucrativos,119686,36,FISIOTERAPIA,Educação Presencial,3201506,COLATINA,ES,29,29,29,1,0.431798726320267,2.67888887125477,3
2016,1559,CENTRO UNIVERSITÁRIO DO ESPÍRITO SANTO,UNESC,Centro Universitário,Privada sem fins lucrativos,119690,28,NUTRIÇÃO,Educação Presencial,3201506,COLATINA,ES,29,29,27,0.931034505367279,0.802311956882477,2.80570480509886,3
2016,437,UNIVERSIDADE PARANAENSE,UNIPAR,Universidade,Privada sem fins lucrativos,119707,95,TECNOLOGIA EM ESTÉTICA E COSMÉTICA,Educação Presencial,4118402,PARANAVAÍ,PR,19,19,15,0.789473712444305,-1.61188137531281,1.52752013938511,2
2016,437,UNIVERSIDADE PARANAENSE,UNIPAR,Universidade,Privada sem fins lucrativos,119711,95,TECNOLOGIA EM ESTÉTICA E COSMÉTICA,Educação Presencial,4104808,CASCAVEL,PR,33,33,24,0.727272748947144,1.44027698040009,3.39801626895981,4
2016,3151,UNIVERSIDADE COMUNITÁRIA DA REGIÃO DE CHAPECÓ,UNOCHAPECÓ,Universidade,Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação,119730,6,ODONTOLOGIA,Educação Presencial,4204202,CHAPECÓ,SC,116,82,69,0.841463387012482,0.18273414671421,2.66399249837105,3
2016,4533,FACULDADE SÃO FRANCISCO DA PARAÍBA,FASP,Faculdade ,Privada com fins lucrativos,119783,19,FARMÁCIA,Educação Presencial,2503704,CAJAZEIRAS,PB,69,65,51,0.784615397453308,-0.521956503391266,2.18654822595454,3
2016,1734,FACULDADE INTEGRAL DIFERENCIAL,FACID,Faculdade ,Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil,119806,19,FARMÁCIA,Educação Presencial,2211001,TERESINA,PI,43,42,39,0.928571403026581,-0.072594925761223,2.38189449162352,3
2016,4522,CENTRO UNIVERSITÁRIO CATÓLICO SALESIANO AUXILIUM,UNISALESIANO,Centro Universitário,Privada sem fins lucrativos,119810,3501,EDUCAÇÃO FÍSICA (BACHARELADO),Educação Presencial,3502804,ARAÇATUBA,SP,16,11,7,0.636363625526428,2.41091966629028,3.57488825691635,4
2016,1758,FACULDADE INDEPENDENTE DO NORDESTE,FAINOR,Faculdade ,Privada com fins lucrativos,119812,36,FISIOTERAPIA,Educação Presencial,2933307,VITÓRIA DA CONQUISTA,BA,72,70,50,0.714285731315613,0.172223627567291,2.56300003376384,3
2016,1956,INSTITUTO BATISTA DE ENSINO SUPERIOR DE ALAGOAS,IBESA,Faculdade ,Privada sem fins lucrativos,119814,36,FISIOTERAPIA,Educação Presencial,2704302,MACEIÓ,AL,11,10,6,0.600000023841858,-1.5287538766861,1.80358857051815,2
2016,3151,UNIVERSIDADE COMUNITÁRIA DA REGIÃO DE CHAPECÓ,UNOCHAPECÓ,Universidade,Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação,119844,3501,EDUCAÇÃO FÍSICA (BACHARELADO),Educação Presencial,4204202,CHAPECÓ,SC,57,49,37,0.755102038383484,0.111391238868237,2.52036613380739,3
2016,163,UNIVERSIDADE ESTÁCIO DE SÁ,UNESA,Universidade,Privada com fins lucrativos,119862,19,FARMÁCIA,Educação Presencial,3303906,PETRÓPOLIS,RJ,10,10,4,0.400000005960465,-0.708961725234985,2.10525339887912,3
2016,437,UNIVERSIDADE PARANAENSE,UNIPAR,Universidade,Privada sem fins lucrativos,119882,95,TECNOLOGIA EM ESTÉTICA E COSMÉTICA,Educação Presencial,4108403,FRANCISCO BELTRÃO,PR,69,68,58,0.852941155433655,0.363699406385422,2.73824244640826,3
2016,5627,FACULDADE DE TECNOLOGIA DE PRESIDENTE PRUDENTE,FATEC,Faculdade ,Pessoa Jurídica de Direito Público - Estadual,119890,90,TECNOLOGIA EM AGRONEGÓCIOS,Educação Presencial,3541406,PRESIDENTE PRUDENTE,SP,48,36,12,0.333333343267441,0.413164883852005,2.77071066963073,3
2016,549,UNIVERSIDADE FEDERAL DO ACRE,UFAC,Universidade,Pessoa Jurídica de Direito Público - Federal,119894,28,NUTRIÇÃO,Educação Presencial,1200401,RIO BRANCO,AC,36,35,27,0.77142858505249,-0.902392268180847,2.03700942511,3
2016,595,UNIVERSIDADE FEDERAL DE ALFENAS,UNIFAL-MG,Universidade,Pessoa Jurídica de Direito Público - Federal,119916,36,FISIOTERAPIA,Educação Presencial,3101607,ALFENAS,MG,45,44,42,0.954545438289642,0.141917169094086,2.54946953620148,3
2016,1042,UNIVERSIDADE POSITIVO,UP,Universidade,Privada com fins lucrativos,119918,23,ENFERMAGEM,Educação Presencial,4106902,CURITIBA,PR,44,42,32,0.761904776096344,1.67851603031158,3.29368089586322,4
2016,7,UNIVERSIDADE FEDERAL DE SÃO CARLOS,UFSCAR,Universidade,Pessoa Jurídica de Direito Público - Federal,119940,17,AGRONOMIA,Educação Presencial,3552205,SOROCABA,SP,8,3,0,0,,,SC
2016,1559,CENTRO UNIVERSITÁRIO DO ESPÍRITO SANTO,UNESC,Centro Universitário,Privada sem fins lucrativos,119994,5,MEDICINA VETERINÁRIA,Educação Presencial,3201506,COLATINA,ES,41,41,38,0.926829278469086,-1.87347733974457,1.18646204845136,2
2016,1917,FACULDADE DE CIÊNCIAS BIOMÉDICAS DE CACOAL,FACIMED,Faculdade ,Privada com fins lucrativos,119996,19,FARMÁCIA,Educação Presencial,1100049,CACOAL,RO,42,42,32,0.761904776096344,0.085575938224793,2.45065445944334,3
2016,2572,"FACULDADE REGIONAL DE FILOSOFIA, CIÊNCIAS E LETRAS DE CANDEIAS",FAC,Faculdade ,Privada com fins lucrativos,120016,23,ENFERMAGEM,Educação Presencial,2906501,CANDEIAS,BA,17,16,3,0.1875,,,SC
2016,2565,ABEU - CENTRO UNIVERSITÁRIO,UNIABEU,Centro Universitário,Privada sem fins lucrativos,120026,3501,EDUCAÇÃO FÍSICA (BACHARELADO),Educação Presencial,3300456,BELFORD ROXO,RJ,60,52,7,0.134615391492844,,,SC
2016,1502,FACULDADE PITÁGORAS DE JUNDIAÍ,PIT JUNDIAÍ,Faculdade ,Privada com fins lucrativos,120034,19,FARMÁCIA,Educação Presencial,3525904,JUNDIAÍ,SP,4,4,4,1,5.94992113113403,5,5
2016,4522,CENTRO UNIVERSITÁRIO CATÓLICO SALESIANO AUXILIUM,UNISALESIANO,Centro Universitário,Privada sem fins lucrativos,120044,19,FARMÁCIA,Educação Presencial,3502804,ARAÇATUBA,SP,15,10,7,0.699999988079071,3.92507839202881,4.11976126277355,5
2016,14724,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PARANÁ",IFPR,"Instituto Federal de Educação, Ciência e Tecnologia",Pessoa Jurídica de Direito Público - Federal,120110,17,AGRONOMIA,Educação Presencial,4117602,PALMAS,PR,33,30,20,0.666666686534882,-0.02634284645319,2.84033697531261,3
2016,590,UNIVERSIDADE FEDERAL RURAL DA AMAZÔNIA,UFRA,Universidade,Pessoa Jurídica de Direito Público - Federal,120116,51,ZOOTECNIA,Educação Presencial,1505536,PARAUAPEBAS,PA,21,17,17,1,-0.189751014113426,2.72672098305307,3
2016,5627,FACULDADE DE TECNOLOGIA DE PRESIDENTE PRUDENTE,FATEC,Faculdade ,Pessoa Jurídica de Direito Público - Estadual,120123,90,TECNOLOGIA EM AGRONEGÓCIOS,Educação Presencial,3541406,PRESIDENTE PRUDENTE,SP,19,10,4,0.400000005960465,2.96049976348877,3.57970367751763,4
2016,5511,FACULDADE CAMPO REAL,CAMPO REAL,Faculdade ,Privada com fins lucrativos,120132,55,BIOMEDICINA,Educação Presencial,4109401,GUARAPUAVA,PR,56,56,50,0.892857134342194,-0.617807149887085,2.09766513655389,3
2016,5322,FUNDAÇÃO UNIVERSIDADE FEDERAL DO PAMPA - UNIPAMPA,UNIPAMPA,Universidade,Pessoa Jurídica de Direito Público - Federal,120215,5,MEDICINA VETERINÁRIA,Educação Presencial,4322400,URUGUAIANA,RS,37,34,33,0.970588207244873,-0.198388859629631,2.44737995936681,3
2016,1092,FACULDADES INTEGRADAS DE BAURU,FIB,Faculdade ,Privada com fins lucrativos,120410,17,AGRONOMIA,Educação Presencial,3506003,BAURU,SP,46,33,15,0.454545468091965,-0.191060677170754,2.74083353338392,3
2016,2043,FACULDADE VALE DO SALGADO,FVS,Faculdade ,Privada com fins lucrativos,120418,23,ENFERMAGEM,Educação Presencial,2305407,ICÓ,CE,68,66,55,0.833333313465118,0.348324447870255,2.66755032407302,3
2016,3194,FACULDADE DE MINAS BH,FAMINAS-BH,Faculdade ,Privada com fins lucrativos,120424,38,SERVIÇO SOCIAL,Educação Presencial,3106200,BELO HORIZONTE,MG,50,43,38,0.883720934391022,-0.082208171486855,2.6057276018122,3
2016,4846,FACULDADE VÉRTICE,VÉRTICE,Faculdade ,Privada com fins lucrativos,120426,5,MEDICINA VETERINÁRIA,Educação Presencial,3140902,MATIPÓ,MG,25,25,22,0.879999995231628,-0.384222120046616,2.30749452090477,3
2016,1590,FACULDADE ESTÁCIO DE SÃO LUÍS,ESTÁCIO SÃO LUÍS,Faculdade ,Privada com fins lucrativos,120437,55,BIOMEDICINA,Educação Presencial,2111300,SÃO LUÍS,MA,110,109,101,0.926605522632599,-0.466517865657806,2.1731963028472,3
2016,1743,FACULDADE DE TECNOLOGIA OSWALDO CRUZ,FATEC OSWALDO CRUZ,Faculdade ,Privada com fins lucrativos,120444,92,TECNOLOGIA EM GESTÃO AMBIENTAL,Educação Presencial,3550308,SÃO PAULO,SP,1,0,0,0,,,SC
2016,316,UNIVERSIDADE NOVE DE JULHO,UNINOVE,Universidade,Privada sem fins lucrativos,120511,28,NUTRIÇÃO,Educação Presencial,3550308,SÃO PAULO,SP,45,35,19,0.542857170104981,0.437790036201477,2.64133241004496,3
2016,2616,FACULDADE SANTO ANTÔNIO DE PÁDUA,FASAP,Faculdade ,Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil,120591,23,ENFERMAGEM,Educação Presencial,3304706,SANTO ANTÔNIO DE PÁDUA,RJ,25,25,23,0.9200000166893,-1.00712490081787,2.0295307433378,3
2016,4534,FACULDADE HERRERO,FATEC,Faculdade ,Privada com fins lucrativos,120635,23,ENFERMAGEM,Educação Presencial,4106902,CURITIBA,PR,13,13,9,0.692307710647583,0.878908634185791,2.91730004760598,3
2016,3879,FACULDADE MAURÍCIO DE NASSAU DE CAMPINA GRANDE,FMN CG,Faculdade ,Privada com fins lucrativos,120641,36,FISIOTERAPIA,Educação Presencial,2504009,CAMPINA GRANDE,PB,123,115,97,0.843478262424469,-0.093988515436649,2.44414804862772,3
2016,2745,ESCOLA SUPERIOR DA AMAZÔNIA,ESAMAZ,Faculdade ,Privada com fins lucrativos,120651,55,BIOMEDICINA,Educação Presencial,1501402,BELÉM,PA,69,68,55,0.808823525905609,-0.729631304740906,2.04183693379054,3
2016,494,UNIVERSIDADE DO SUL DE SANTA CATARINA,UNISUL,Universidade,Privada sem fins lucrativos,120704,95,TECNOLOGIA EM ESTÉTICA E COSMÉTICA,Educação Presencial,4218707,TUBARÃO,SC,13,13,8,0.615384638309479,4.05429363250732,5,5
2016,1964,"FACULDADE DE TECNOLOGIA EM HOTELARIA, GASTRONOMIA E TURISMO DE SÃO PAULO",HOTEC,Faculdade ,Privada com fins lucrativos,120739,28,NUTRIÇÃO,Educação Presencial,3550308,SÃO PAULO,SP,1,1,0,0,,,SC
2016,4024,FACULDADE DE TECNOLOGIA DE MOCOCA,FATEC,Faculdade ,Pessoa Jurídica de Direito Público - Estadual,120764,90,TECNOLOGIA EM AGRONEGÓCIOS,Educação Presencial,3530508,MOCOCA,SP,32,22,9,0.409090906381607,-5.42011880874634,0.918152626298139,1
2016,1785,FACULDADE DE COLIDER,FACIDER,Faculdade ,Privada sem fins lucrativos,120771,3501,EDUCAÇÃO FÍSICA (BACHARELADO),Educação Presencial,5103205,COLÍDER,MT,12,10,6,0.600000023841858,-7.86508178710938,0,1
2016,271,UNIVERSIDADE DO OESTE PAULISTA,UNOESTE,Universidade,Privada sem fins lucrativos,120810,90,TECNOLOGIA EM AGRONEGÓCIOS,Educação Presencial,3541406,PRESIDENTE PRUDENTE,SP,27,26,19,0.730769217014313,2.43769669532776,3.41366974533814,4
2016,8,UNIVERSIDADE FEDERAL DE VIÇOSA,UFV,Universidade,Pessoa Jurídica de Direito Público - Federal,120830,23,ENFERMAGEM,Educação Presencial,3171303,VIÇOSA,MG,34,34,33,0.970588207244873,-0.120476022362709,2.44688263202241,3
2016,586,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,UFRJ,Universidade,Pessoa Jurídica de Direito Público - Federal,120922,19,FARMÁCIA,Educação Presencial,3302403,MACAÉ,RJ,53,51,46,0.901960790157318,-0.704504549503326,2.10719102033577,3
2016,423,UNIVERSIDADE REGIONAL INTEGRADA DO ALTO URUGUAI E DAS MISSÕES,URI,Universidade,Privada sem fins lucrativos,120934,36,FISIOTERAPIA,Educação Presencial,4318903,SÃO LUIZ GONZAGA,RS,15,15,14,0.933333337306976,-1.0475606918335,2.01842011279252,3
2016,568,UNIVERSIDADE ESTADUAL DO MARANHÃO,UEMA,Universidade,Pessoa Jurídica de Direito Público - Estadual,120944,51,ZOOTECNIA,Educação Presencial,2111300,SÃO LUÍS,MA,48,43,40,0.930232584476471,-0.366975963115692,2.65325649264589,3
2016,107,UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL REI,UFSJ,Universidade,Pessoa Jurídica de Direito Público - Federal,120983,12,MEDICINA,Educação Presencial,3122306,DIVINÓPOLIS,MG,44,43,42,0.976744174957275,-0.690246045589447,2.17318831062722,3
2016,3163,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO DE JANEIRO",IFRJ,"Instituto Federal de Educação, Ciência e Tecnologia",Pessoa Jurídica de Direito Público - Federal,121007,36,FISIOTERAPIA,Educação Presencial,3304557,RIO DE JANEIRO,RJ,24,20,19,0.949999988079071,-0.403490841388702,2.30596890537541,3
2016,3163,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO DE JANEIRO",IFRJ,"Instituto Federal de Educação, Ciência e Tecnologia",Pessoa Jurídica de Direito Público - Federal,121018,92,TECNOLOGIA EM GESTÃO AMBIENTAL,Educação Presencial,3304557,RIO DE JANEIRO,RJ,50,38,33,0.868421077728272,1.4985271692276,3.05185741451249,4
2016,1191,INSTITUTO DE ENSINO SUPERIOR DE FORTALEZA,IESF,Faculdade ,Privada sem fins lucrativos,121034,19,FARMÁCIA,Educação Presencial,2304400,FORTALEZA,CE,10,10,8,0.800000011920929,-1.2302508354187,1.87863882816891,2
2016,521,UNIVERSIDADE DE MOGI DAS CRUZES,UMC,Universidade,Privada com fins lucrativos,121054,19,FARMÁCIA,Educação Presencial,3550308,SÃO PAULO,SP,12,6,1,0.16666667163372,,,SC
2016,521,UNIVERSIDADE DE MOGI DAS CRUZES,UMC,Universidade,Privada com fins lucrativos,121061,69,TECNOLOGIA EM RADIOLOGIA,Educação Presencial,3550308,SÃO PAULO,SP,2,0,0,0,,,SC
2016,322,UNIVERSIDADE PAULISTA,UNIP,Universidade,Privada sem fins lucrativos,121093,38,SERVIÇO SOCIAL,Educação a Distância,3550308,SÃO PAULO,SP,1854,1582,579,0.365992426872253,-0.211512207984924,2.54539105181895,3
2016,1129,CENTRO UNIVERSITÁRIO DO NORTE PAULISTA,UNORP,Centro Universitário,Privada sem fins lucrativos,121137,95,TECNOLOGIA EM ESTÉTICA E COSMÉTICA,Educação Presencial,3549805,SÃO JOSÉ DO RIO PRETO,SP,16,13,10,0.769230782985687,-1.63845908641815,1.51123215561701,2
2016,466,UNIVERSIDADE ANHEMBI MORUMBI,UAM,Universidade,Privada com fins lucrativos,121145,95,TECNOLOGIA EM ESTÉTICA E COSMÉTICA,Educação Presencial,3550308,SÃO PAULO,SP,27,23,12,0.52173912525177,-2.7333459854126,0.840237577941235,1
2016,2770,FACULDADE UNIDA DE CAMPINAS,FACUNICAMPS,Faculdade ,Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Mercantil ou Comercial,121158,23,ENFERMAGEM,Educação Presencial,5208707,GOIÂNIA,GO,13,11,11,1,2.61361861228943,3.73384028498046,4
2016,83,UNIVERSIDADE DO VALE DO ITAJAÍ,UNIVALI,Universidade,Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação,121279,95,TECNOLOGIA EM ESTÉTICA E COSMÉTICA,Educação Presencial,4205407,FLORIANÓPOLIS,SC,13,11,6,0.545454561710358,1.98808419704437,3.73373649021514,4
2016,4962,CENTRO UNIVERSITÁRIO DE SETE LAGOAS,UNIFEMM,Centro Universitário,Privada sem fins lucrativos,121344,23,ENFERMAGEM,Educação Presencial,3167202,SETE LAGOAS,MG,15,12,11,0.916666686534882,1.74284625053406,3.32396158482786,4
2016,4962,CENTRO UNIVERSITÁRIO DE SETE LAGOAS,UNIFEMM,Centro Universitário,Privada sem fins lucrativos,121348,28,NUTRIÇÃO,Educação Presencial,3167202,SETE LAGOAS,MG,22,19,17,0.89473682641983,0.664900720119476,2.74374251198942,3
2016,4504,FUNDAÇÃO UNIVERSIDADE FEDERAL DA GRANDE DOURADOS,UFGD,Universidade,Pessoa Jurídica de Direito Público - Federal,121401,28,NUTRIÇÃO,Educação Presencial,5003702,DOURADOS,MS,47,47,41,0.872340440750122,-1.20853817462921,1.89896028999941,2
2016,1446,CENTRO UNIVERSITÁRIO PLANALTO DO DISTRITO FEDERAL - UNIPLAN,UNIPLAN,Centro Universitário,Privada sem fins lucrativos,121421,23,ENFERMAGEM,Educação Presencial,5300108,BRASÍLIA,DF,34,31,20,0.645161271095276,-0.951312363147736,2.0558020989724,3
